user_id,event,datetime_stamp,value
30,lamp_change,03_June_2015_22_08_16_531,OFF
30,lamp_change,03_June_2015_22_05_58_671,OFF
30,lamp_change,03_June_2015_22_08_05_687,OFF
30,lamp_change,03_June_2015_22_07_42_692,ON
30,lamp_change,03_June_2015_22_06_53_401,ON
30,lamp_change,03_June_2015_22_08_13_989,OFF
30,lamp_change,03_June_2015_22_22_50_252,OFF
30,lamp_change,03_June_2015_22_07_40_313,DIM
30,lamp_change,03_June_2015_22_22_50_259,OFF
30,lamp_change,03_June_2015_22_07_35_026,DIM
30,lamp_change,03_June_2015_22_08_29_439,ON
30,lamp_change,03_June_2015_22_22_51_155,ON
30,lamp_change,03_June_2015_22_05_53_073,ON
30,lamp_change,03_June_2015_22_07_02_628,ON
30,lamp_change,03_June_2015_22_08_07_850,ON
30,lamp_change,03_June_2015_23_50_11_796,OFF
30,fitness,,56
30,lamp_change,03_June_2015_22_07_30_914,DIM
30,lamp_change,03_June_2015_22_07_00_446,OFF
30,lamp_change,03_June_2015_22_08_13_941,DIM
30,lamp_change,03_June_2015_22_08_14_003,OFF
30,lamp_change,03_June_2015_22_08_05_643,DIM
30,adherence_importance,,78
30,lamp_change,03_June_2015_22_08_27_917,OFF
30,lamp_change,03_June_2015_22_08_16_470,DIM
30,lamp_change,03_June_2015_22_06_55_416,OFF
30,lamp_change,03_June_2015_22_07_00_454,OFF
30,lamp_change,03_June_2015_22_05_59_908,ON
30,lamp_change,03_June_2015_22_07_30_960,OFF
30,lamp_change,03_June_2015_22_22_50_208,DIM
30,lamp_change,03_June_2015_22_07_33_202,ON
30,lamp_change,03_June_2015_22_07_30_968,OFF
30,lamp_change,03_June_2015_22_06_55_358,DIM
30,lamp_change,03_June_2015_22_07_35_096,OFF
30,lamp_change,03_June_2015_22_08_27_909,OFF
30,risetime,,515
30,lamp_change,03_June_2015_22_07_40_352,OFF
30,lamp_change,03_June_2015_22_08_15_179,ON
30,lamp_change,03_June_2015_22_07_23_028,ON
30,rise_reason,,ja
30,lamp_change,03_June_2015_22_07_06_326,DIM
30,lamp_change,03_June_2015_22_08_27_867,DIM
30,lamp_change,03_June_2015_22_07_00_391,DIM
30,lamp_change,03_June_2015_22_07_06_388,OFF
30,lamp_change,03_June_2015_22_08_18_972,ON
30,lamp_change,03_June_2015_22_06_58_279,ON
30,lamp_change,03_June_2015_22_07_40_361,OFF
30,lamp_change,03_June_2015_22_06_02_735,DIM
30,lamp_change,03_June_2015_23_50_11_752,DIM
30,lamp_change,03_June_2015_22_06_55_402,OFF
30,lamp_change,03_June_2015_22_07_36_940,ON
30,lamp_change,03_June_2015_22_07_35_078,OFF
30,lamp_change,03_June_2015_22_07_06_377,OFF
30,lamp_change,03_June_2015_22_05_57_072,ON
30,lamp_change,03_June_2015_22_08_16_520,OFF
30,lamp_change,03_June_2015_22_05_55_247,DIM
30,lamp_change,03_June_2015_23_50_11_806,OFF
30,lamp_change,03_June_2015_22_05_58_065,DIM
24,rise_reason,,nee
24,risetime,,
24,fitness,,0
24,adherence_importance,,0
24,bedtime_tonight,,
9,lamp_change,04_June_2015_00_15_16_599,DIM
9,lamp_change,04_June_2015_00_15_15_564,ON
31,fitness,,34
31,adherence_importance,,0
31,bedtime_tonight,,
31,rise_reason,,nee
31,risetime,,0800
22,lamp_change,03_June_2015_22_18_31_562,OFF
22,nudge_time,,22:30
22,lamp_change,03_June_2015_22_18_31_571,OFF
22,lamp_change,03_June_2015_22_18_31_501,DIM
22,bedtime_tonight,,2230
22,adherence_importance,,89
22,rise_reason,,ja
22,fitness,,86
22,risetime,,0835
1,lamp_change,04_June_2015_01_18_19_084,OFF
1,bedtime_tonight,,0000
1,lamp_change,04_June_2015_01_18_19_070,OFF
1,risetime,,1120
1,lamp_change,04_June_2015_11_28_03_814,ON
1,fitness,,48
1,lamp_change,04_June_2015_01_18_19_028,DIM
1,rise_reason,,ja
1,adherence_importance,,81
12,rise_reason,,ja
12,risetime,,730
12,adherence_importance,,50
12,fitness,,75
12,bedtime_tonight,,2330
37,fitness,,18
37,rise_reason,,ja
37,adherence_importance,,38
37,risetime,,750
37,bedtime_tonight,,2330
20,bedtime_tonight,,2300
20,adherence_importance,,89
20,risetime,,0740
20,fitness,,48
20,rise_reason,,ja
29,adherence_importance,,64
29,lamp_change,04_June_2015_00_18_49_486,DIM
29,lamp_change,04_June_2015_00_18_49_538,OFF
29,rise_reason,,ja
29,fitness,,44
29,bedtime_tonight,,0100
29,lamp_change,04_June_2015_00_18_49_528,OFF
29,risetime,,630
9,bedtime_tonight,,2400
9,fitness,,73
9,rise_reason,,ja
9,risetime,,730
9,adherence_importance,,52
18,bedtime_tonight,,2300
18,fitness,,72
18,risetime,,0645
18,adherence_importance,,38
18,rise_reason,,ja
18,nudge_time,,23:00
18,nudge_time,,23:00
18,nudge_time,,23:30
18,nudge_time,,23:00
36,rise_reason,,ja
36,adherence_importance,,44
36,risetime,,730
36,fitness,,37
36,bedtime_tonight,,2230
36,lamp_change,04_June_2015_21_07_07_089,ON
34,bedtime_tonight,,
34,fitness,,0
34,rise_reason,,nee
34,risetime,,
34,adherence_importance,,0
26,lamp_change,04_June_2015_00_13_19_765,OFF
26,lamp_change,04_June_2015_00_13_19_684,DIM
26,lamp_change,04_June_2015_00_13_19_743,OFF
10,bedtime_tonight,,0000
10,adherence_importance,,99
10,rise_reason,,ja
10,risetime,,0815
10,fitness,,98
10,nudge_time,,23:45
20,nudge_time,,23:30
20,nudge_time,,23:30
20,nudge_time,,23:01
20,nudge_time,,23:40
30,lamp_change,04_June_2015_22_36_00_470,ON
10,lamp_change,04_June_2015_22_11_57_682,OFF
10,lamp_change,04_June_2015_22_11_57_616,DIM
10,lamp_change,04_June_2015_22_11_57_718,OFF
10,lamp_change,04_June_2015_22_11_53_969,ON
32,adherence_importance,,54
32,risetime,,0830
32,fitness,,86
32,bedtime_tonight,,2300
32,rise_reason,,ja
19,lamp_change,04_June_2015_22_00_32_823,ON
19,fitness,,36
19,bedtime_tonight,,2330
19,rise_reason,,ja
19,adherence_importance,,72
19,risetime,,730
26,risetime,,640
26,rise_reason,,ja
26,bedtime_tonight,,2245
26,adherence_importance,,24
26,fitness,,44
26,lamp_change,04_June_2015_23_32_56_396,DIM
26,lamp_change,04_June_2015_23_32_57_056,ON
26,lamp_change,04_June_2015_23_32_56_450,OFF
18,lamp_change,04_June_2015_23_15_26_924,OFF
18,lamp_change,04_June_2015_23_15_26_919,OFF
18,lamp_change,04_June_2015_23_15_26_770,DIM
24,lamp_change,05_June_2015_00_08_19_594,DIM
24,lamp_change,05_June_2015_00_08_19_698,OFF
24,lamp_change,04_June_2015_21_18_25_123,DIM
24,lamp_change,04_June_2015_21_18_24_405,ON
24,lamp_change,04_June_2015_21_18_26_551,ON
24,lamp_change,04_June_2015_21_18_25_179,OFF
37,lamp_change,05_June_2015_00_04_35_226,ON
1,risetime,,
1,adherence_importance,,0
1,bedtime_tonight,,
1,fitness,,0
1,rise_reason,,nee
12,lamp_change,04_June_2015_23_31_30_310,OFF
12,lamp_change,04_June_2015_23_31_30_221,DIM
1,lamp_change,05_June_2015_00_32_35_732,DIM
1,lamp_change,05_June_2015_00_32_35_802,OFF
1,lamp_change,05_June_2015_00_32_35_781,OFF
31,lamp_change,05_June_2015_01_42_46_462,OFF
31,lamp_change,05_June_2015_01_42_46_466,OFF
31,lamp_change,05_June_2015_01_42_46_238,DIM
37,lamp_change,05_June_2015_00_46_57_198,DIM
37,lamp_change,05_June_2015_00_46_57_300,OFF
37,lamp_change,05_June_2015_00_46_57_289,OFF
19,lamp_change,05_June_2015_00_08_11_925,OFF
19,lamp_change,05_June_2015_00_08_11_804,DIM
19,lamp_change,05_June_2015_00_08_11_899,OFF
9,lamp_change,04_June_2015_23_53_44_510,ON
9,lamp_change,04_June_2015_23_53_46_276,DIM
20,lamp_change,04_June_2015_23_14_19_251,OFF
20,lamp_change,04_June_2015_23_14_19_141,DIM
20,lamp_change,04_June_2015_23_14_19_241,OFF
34,lamp_change,05_June_2015_00_05_04_512,OFF
34,lamp_change,05_June_2015_00_05_04_492,OFF
34,lamp_change,05_June_2015_00_05_03_322,DIM
34,lamp_change,04_June_2015_22_00_57_306,ON
30,lamp_change,04_June_2015_23_46_04_752,OFF
30,lamp_change,04_June_2015_23_46_04_698,DIM
30,lamp_change,04_June_2015_23_46_04_762,OFF
31,bedtime_tonight,,
31,risetime,,
31,rise_reason,,nee
31,fitness,,0
31,adherence_importance,,0
36,lamp_change,04_June_2015_22_40_02_848,OFF
36,lamp_change,04_June_2015_22_40_00_640,DIM
10,lamp_change,04_June_2015_22_46_17_787,DIM
10,lamp_change,04_June_2015_22_46_17_866,OFF
10,lamp_change,04_June_2015_22_46_17_899,OFF
30,bedtime_tonight,,2315
30,rise_reason,,ja
30,fitness,,80
30,adherence_importance,,87
30,risetime,,545
1,lamp_change,05_June_2015_12_21_03_346,ON
37,fitness,,7
37,rise_reason,,nee
37,bedtime_tonight,,100
37,adherence_importance,,0
37,risetime,,805
29,risetime,,630
29,adherence_importance,,43
29,rise_reason,,nee
29,fitness,,62
29,bedtime_tonight,,0000
34,bedtime_tonight,,2230
34,risetime,,0730
34,adherence_importance,,40
34,rise_reason,,ja
34,fitness,,30
10,rise_reason,,nee
10,adherence_importance,,0
10,bedtime_tonight,,0300
10,fitness,,100
10,risetime,,0930
10,nudge_time,,03:00
22,lamp_change,04_June_2015_22_27_30_284,DIM
22,fitness,,0
22,adherence_importance,,0
22,bedtime_tonight,,
22,risetime,,
22,rise_reason,,nee
22,lamp_change,04_June_2015_22_27_30_314,OFF
22,lamp_change,04_June_2015_22_27_30_309,OFF
20,rise_reason,,nee
20,adherence_importance,,80
20,fitness,,82
20,bedtime_tonight,,2330
20,risetime,,0700
18,risetime,,700
18,adherence_importance,,20
18,rise_reason,,nee
18,fitness,,84
18,bedtime_tonight,,0000
12,adherence_importance,,21
12,rise_reason,,nee
12,risetime,,930
12,fitness,,100
12,bedtime_tonight,,030
31,lamp_change,05_June_2015_17_48_16_899,DIM
31,lamp_change,05_June_2015_17_48_17_006,OFF
31,lamp_change,05_June_2015_17_48_17_003,OFF
9,risetime,,645
9,adherence_importance,,55
9,rise_reason,,ja
9,fitness,,53
9,bedtime_tonight,,2300
22,nudge_time,,23:30
36,adherence_importance,,0
36,bedtime_tonight,,
36,fitness,,0
36,risetime,,
36,rise_reason,,nee
36,lamp_change,05_June_2015_19_23_50_950,ON
18,lamp_change,05_June_2015_20_01_36_175,ON
19,lamp_change,05_June_2015_19_09_18_135,ON
37,lamp_change,05_June_2015_20_06_31_927,ON
31,lamp_change,05_June_2015_20_38_11_155,DIM
31,lamp_change,05_June_2015_20_40_12_559,ON
31,lamp_change,05_June_2015_20_38_12_210,ON
31,lamp_change,05_June_2015_20_31_15_800,ON
31,lamp_change,05_June_2015_20_38_11_237,OFF
26,bedtime_tonight,,22454
26,lamp_change,05_June_2015_00_20_32_105,OFF
26,lamp_change,05_June_2015_22_51_22_217,OFF
26,risetime,,700
26,rise_reason,,ja
26,lamp_change,05_June_2015_00_20_31_195,DIM
26,lamp_change,05_June_2015_22_51_21_786,DIM
26,lamp_change,05_June_2015_22_51_22_320,ON
26,adherence_importance,,83
26,lamp_change,05_June_2015_00_20_32_114,OFF
26,fitness,,78
36,lamp_change,05_June_2015_22_55_09_971,OFF
36,lamp_change,05_June_2015_22_55_07_293,DIM
26,lamp_change,05_June_2015_22_56_59_070,OFF
26,lamp_change,05_June_2015_22_56_59_007,DIM
26,lamp_change,05_June_2015_22_56_59_063,OFF
26,lamp_change,05_June_2015_23_39_20_244,ON
19,rise_reason,,nee
19,adherence_importance,,61
19,fitness,,45
19,risetime,,900
19,bedtime_tonight,,2400
20,lamp_change,05_June_2015_23_54_35_731,OFF
20,lamp_change,05_June_2015_23_54_35_722,OFF
20,lamp_change,05_June_2015_23_54_35_654,DIM
31,lamp_change,06_June_2015_00_19_03_098,DIM
31,lamp_change,06_June_2015_00_19_03_225,OFF
31,lamp_change,06_June_2015_00_19_01_320,ON
31,lamp_change,06_June_2015_00_19_03_265,OFF
31,lamp_change,06_June_2015_00_19_54_894,DIM
31,lamp_change,06_June_2015_00_20_10_836,OFF
31,lamp_change,06_June_2015_00_20_10_825,OFF
31,lamp_change,06_June_2015_00_19_55_031,OFF
31,lamp_change,06_June_2015_00_20_09_511,ON
31,lamp_change,06_June_2015_00_19_26_912,ON
31,lamp_change,06_June_2015_00_20_10_744,DIM
31,lamp_change,06_June_2015_00_19_55_039,OFF
31,lamp_change,06_June_2015_00_19_53_047,ON
31,lamp_change,06_June_2015_00_25_55_993,OFF
31,lamp_change,06_June_2015_00_25_55_893,DIM
31,lamp_change,06_June_2015_00_27_47_576,OFF
31,lamp_change,06_June_2015_00_26_05_907,DIM
31,lamp_change,06_June_2015_00_27_47_442,DIM
31,lamp_change,06_June_2015_00_27_47_580,OFF
31,lamp_change,06_June_2015_00_25_56_006,OFF
31,lamp_change,06_June_2015_00_26_06_002,OFF
31,lamp_change,06_June_2015_00_26_06_009,OFF
31,lamp_change,06_June_2015_00_27_44_505,ON
31,lamp_change,06_June_2015_00_25_53_998,ON
31,lamp_change,06_June_2015_00_36_49_801,OFF
31,lamp_change,06_June_2015_00_36_25_086,OFF
31,lamp_change,06_June_2015_00_31_47_339,DIM
31,lamp_change,06_June_2015_00_33_38_248,DIM
31,lamp_change,06_June_2015_00_36_49_645,DIM
31,lamp_change,06_June_2015_00_36_46_263,ON
31,lamp_change,06_June_2015_00_33_38_563,OFF
31,lamp_change,06_June_2015_00_33_35_851,ON
31,lamp_change,06_June_2015_00_31_48_047,OFF
31,lamp_change,06_June_2015_00_36_25_108,OFF
31,lamp_change,06_June_2015_00_36_25_011,DIM
31,lamp_change,06_June_2015_00_36_22_152,ON
31,lamp_change,06_June_2015_00_36_49_792,OFF
31,lamp_change,06_June_2015_00_31_42_797,ON
31,lamp_change,06_June_2015_02_50_52_038,ON
31,lamp_change,06_June_2015_02_50_55_787,OFF
31,lamp_change,06_June_2015_02_50_55_688,DIM
19,lamp_change,05_June_2015_23_45_57_208,OFF
19,lamp_change,05_June_2015_23_45_57_201,OFF
19,lamp_change,05_June_2015_23_45_57_115,DIM
31,fitness,,0
31,lamp_change,06_June_2015_03_57_48_869,ON
31,adherence_importance,,0
31,lamp_change,06_June_2015_03_57_50_454,DIM
31,rise_reason,,nee
31,lamp_change,06_June_2015_03_57_50_615,OFF
31,bedtime_tonight,,
31,lamp_change,06_June_2015_03_57_51_134,ON
31,risetime,,
18,lamp_change,05_June_2015_23_48_58_508,DIM
18,lamp_change,05_June_2015_23_48_58_588,OFF
18,lamp_change,05_June_2015_23_48_58_591,OFF
34,lamp_change,06_June_2015_00_06_47_922,DIM
34,lamp_change,06_June_2015_00_06_48_048,OFF
34,lamp_change,06_June_2015_00_06_44_961,DIM
34,lamp_change,06_June_2015_00_06_46_630,OFF
34,lamp_change,06_June_2015_00_06_46_659,OFF
34,lamp_change,06_June_2015_00_06_48_006,OFF
34,lamp_change,06_June_2015_00_06_46_997,ON
34,lamp_change,05_June_2015_22_06_53_299,ON
37,lamp_change,06_June_2015_02_51_50_214,DIM
37,lamp_change,06_June_2015_02_51_50_310,OFF
37,lamp_change,06_June_2015_02_51_50_292,OFF
10,lamp_change,06_June_2015_03_53_38_707,ON
10,lamp_change,06_June_2015_03_53_39_462,OFF
10,lamp_change,06_June_2015_03_53_39_433,OFF
10,lamp_change,06_June_2015_03_53_39_363,DIM
30,lamp_change,05_June_2015_23_45_23_600,OFF
30,lamp_change,05_June_2015_23_45_23_593,OFF
30,lamp_change,05_June_2015_23_45_23_519,DIM
30,lamp_change,05_June_2015_21_27_48_929,ON
36,adherence_importance,,22
36,bedtime_tonight,,2300
36,fitness,,57
36,rise_reason,,nee
36,risetime,,915
30,fitness,,76
30,adherence_importance,,66
30,bedtime_tonight,,2330
30,rise_reason,,nee
30,risetime,,700
10,adherence_importance,,49
10,fitness,,70
10,risetime,,0815
10,bedtime_tonight,,0100
10,rise_reason,,ja
10,nudge_time,,01:00
22,lamp_change,05_June_2015_22_29_55_200,DIM
22,lamp_change,05_June_2015_22_29_55_248,OFF
22,lamp_change,05_June_2015_22_29_55_263,OFF
1,lamp_change,06_June_2015_03_09_07_387,DIM
1,lamp_change,06_June_2015_03_09_07_428,OFF
1,lamp_change,06_June_2015_10_55_14_383,ON
1,lamp_change,06_June_2015_03_09_07_443,OFF
29,lamp_change,06_June_2015_00_42_56_944,DIM
29,lamp_change,06_June_2015_00_42_56_971,OFF
29,lamp_change,06_June_2015_00_28_33_825,ON
29,lamp_change,06_June_2015_00_42_56_979,OFF
22,bedtime_tonight,,0330
22,fitness,,85
22,adherence_importance,,10
22,rise_reason,,nee
22,risetime,,0830
22,nudge_time,,03:30
18,adherence_importance,,28
18,risetime,,0930
18,bedtime_tonight,,0000
18,rise_reason,,nee
18,fitness,,74
18,lamp_change,06_June_2015_15_58_06_403,ON
18,lamp_change,06_June_2015_15_58_01_079,ON
18,lamp_change,06_June_2015_15_58_05_494,OFF
18,lamp_change,06_June_2015_15_58_07_857,DIM
18,lamp_change,06_June_2015_15_58_07_936,OFF
18,lamp_change,06_June_2015_15_58_05_395,DIM
18,lamp_change,06_June_2015_15_58_05_456,OFF
18,lamp_change,06_June_2015_15_58_07_909,OFF
34,bedtime_tonight,,2300
34,rise_reason,,ja
34,fitness,,50
34,risetime,,0830
34,adherence_importance,,47
20,bedtime_tonight,,2330
20,risetime,,0700
20,adherence_importance,,51
20,fitness,,89
20,rise_reason,,nee
26,lamp_change,05_June_2015_23_43_05_602,DIM
26,nudge_time,,02:30
26,lamp_change,05_June_2015_23_43_05_660,OFF
26,lamp_change,05_June_2015_23_43_05_651,OFF
26,nudge_time,,22:30
26,nudge_time,,22:45
26,nudge_time,,22:45
26,nudge_time,,17:46
26,nudge_time,,00:45
26,nudge_time,,01:30
26,nudge_time,,01:30
26,rise_reason,,nee
26,risetime,,615
26,fitness,,47
26,bedtime_tonight,,100
26,adherence_importance,,10
9,bedtime_tonight,,2300
9,risetime,,0530
9,fitness,,76
9,adherence_importance,,9
9,rise_reason,,nee
31,lamp_change,06_June_2015_22_12_39_789,ON
31,lamp_change,06_June_2015_22_12_36_869,DIM
31,lamp_change,06_June_2015_22_12_36_981,OFF
36,lamp_change,06_June_2015_21_51_49_760,ON
36,lamp_change,06_June_2015_23_38_49_504,DIM
36,lamp_change,06_June_2015_23_35_51_604,DIM
36,lamp_change,06_June_2015_23_38_51_653,OFF
1,fitness,,79
1,adherence_importance,,11
1,rise_reason,,nee
1,bedtime_tonight,,0200
1,risetime,,1100
18,lamp_change,07_June_2015_00_14_52_041,DIM
18,lamp_change,07_June_2015_00_14_52_105,OFF
18,lamp_change,07_June_2015_00_14_52_112,OFF
37,bedtime_tonight,,
37,rise_reason,,nee
37,adherence_importance,,0
37,fitness,,0
37,risetime,,
26,lamp_change,07_June_2015_03_37_41_249,OFF
26,lamp_change,07_June_2015_03_37_46_065,OFF
26,lamp_change,07_June_2015_03_38_33_177,OFF
26,lamp_change,07_June_2015_03_37_46_000,DIM
26,lamp_change,07_June_2015_03_38_33_156,OFF
26,lamp_change,07_June_2015_03_37_44_615,ON
26,lamp_change,07_June_2015_03_37_41_253,OFF
26,lamp_change,07_June_2015_03_37_41_164,DIM
26,lamp_change,07_June_2015_03_37_46_038,OFF
26,lamp_change,07_June_2015_03_38_33_083,DIM
26,lamp_change,07_June_2015_03_37_55_085,ON
20,lamp_change,06_June_2015_22_23_00_654,ON
20,lamp_change,07_June_2015_04_06_43_182,OFF
20,lamp_change,07_June_2015_04_06_43_173,OFF
20,lamp_change,07_June_2015_04_06_43_073,DIM
34,lamp_change,07_June_2015_00_30_27_656,DIM
34,lamp_change,06_June_2015_22_18_02_370,ON
34,lamp_change,07_June_2015_00_30_27_709,OFF
34,lamp_change,07_June_2015_00_30_27_710,OFF
19,lamp_change,06_June_2015_23_01_32_526,ON
19,lamp_change,07_June_2015_00_13_29_321,DIM
19,lamp_change,07_June_2015_00_13_29_410,OFF
19,lamp_change,07_June_2015_00_13_29_400,OFF
31,lamp_change,07_June_2015_02_08_33_660,OFF
31,lamp_change,07_June_2015_02_09_31_800,OFF
31,lamp_change,07_June_2015_02_09_31_612,DIM
31,lamp_change,07_June_2015_02_08_06_062,DIM
31,lamp_change,07_June_2015_02_09_31_811,OFF
31,lamp_change,07_June_2015_02_09_06_346,DIM
31,lamp_change,07_June_2015_02_09_10_647,OFF
31,lamp_change,07_June_2015_02_08_06_211,OFF
31,lamp_change,07_June_2015_02_08_33_512,DIM
31,lamp_change,07_June_2015_02_09_37_468,ON
31,lamp_change,07_June_2015_02_09_09_328,ON
31,lamp_change,07_June_2015_02_09_06_490,OFF
31,lamp_change,07_June_2015_02_09_28_374,ON
31,lamp_change,07_June_2015_02_09_06_497,OFF
31,lamp_change,07_June_2015_02_08_04_811,ON
31,lamp_change,07_June_2015_02_09_02_861,ON
31,lamp_change,07_June_2015_02_09_10_462,DIM
31,lamp_change,07_June_2015_02_08_30_415,OFF
31,lamp_change,07_June_2015_02_08_30_967,ON
31,lamp_change,07_June_2015_02_08_38_131,ON
31,lamp_change,07_June_2015_02_09_10_589,OFF
31,lamp_change,07_June_2015_02_08_28_590,DIM
31,lamp_change,07_June_2015_02_09_46_031,OFF
31,lamp_change,07_June_2015_02_09_45_250,DIM
31,lamp_change,07_June_2015_02_08_30_321,OFF
31,lamp_change,07_June_2015_02_09_46_041,OFF
31,lamp_change,07_June_2015_02_08_06_185,OFF
30,lamp_change,07_June_2015_00_20_09_813,OFF
30,lamp_change,07_June_2015_00_20_09_803,OFF
30,lamp_change,06_June_2015_23_55_34_972,ON
30,lamp_change,07_June_2015_00_20_09_757,DIM
10,lamp_change,07_June_2015_00_26_06_489,OFF
10,lamp_change,07_June_2015_00_26_06_475,OFF
10,lamp_change,07_June_2015_00_26_05_003,DIM
29,rise_reason,,ja
29,bedtime_tonight,,1130
29,lamp_change,07_June_2015_00_25_55_603,DIM
29,lamp_change,07_June_2015_00_25_55_647,OFF
29,fitness,,68
29,adherence_importance,,80
29,lamp_change,07_June_2015_00_25_55_656,OFF
29,lamp_change,07_June_2015_00_12_39_974,ON
29,risetime,,915
30,risetime,,745
30,fitness,,57
30,rise_reason,,ja
30,bedtime_tonight,,2330
30,adherence_importance,,70
1,lamp_change,07_June_2015_01_26_50_867,OFF
1,lamp_change,07_June_2015_01_26_50_865,OFF
1,lamp_change,07_June_2015_12_55_18_654,ON
1,lamp_change,07_June_2015_01_26_50_799,DIM
10,adherence_importance,,100
10,rise_reason,,ja
10,fitness,,11
10,bedtime_tonight,,2300
10,risetime,,0915
10,nudge_time,,23:00
18,bedtime_tonight,,2330
18,fitness,,42
18,adherence_importance,,59
18,risetime,,1300
18,rise_reason,,ja
18,nudge_time,,22:30
1,rise_reason,,ja
1,bedtime_tonight,,0100
1,adherence_importance,,71
1,fitness,,62
1,risetime,,1200
22,lamp_change,07_June_2015_03_52_45_494,OFF
22,lamp_change,07_June_2015_03_52_45_486,OFF
22,lamp_change,07_June_2015_03_52_45_421,DIM
34,risetime,,0730
34,bedtime_tonight,,2300
34,fitness,,38
34,adherence_importance,,46
34,rise_reason,,ja
22,risetime,,1000
22,adherence_importance,,0
22,bedtime_tonight,,22
22,rise_reason,,nee
22,fitness,,23
22,nudge_time,,22:30
9,risetime,,1100
9,rise_reason,,ja
9,bedtime_tonight,,2300
9,fitness,,11
9,adherence_importance,,22
12,rise_reason,,ja
12,adherence_importance,,42
12,risetime,,1030
12,fitness,,75
12,bedtime_tonight,,000
19,lamp_change,07_June_2015_19_54_28_636,ON
20,adherence_importance,,70
20,risetime,,1000
20,bedtime_tonight,,2300
20,rise_reason,,ja
20,fitness,,81
20,nudge_time,,23:36
20,nudge_time,,23:06
36,bedtime_tonight,,2230
36,lamp_change,07_June_2015_21_32_10_865,ON
36,adherence_importance,,68
36,fitness,,59
36,rise_reason,,ja
36,risetime,,930
12,lamp_change,07_June_2015_20_52_59_719,OFF
12,lamp_change,07_June_2015_20_52_59_660,DIM
37,lamp_change,07_June_2015_22_21_04_924,ON
19,bedtime_tonight,,2330
19,risetime,,900
19,adherence_importance,,65
19,fitness,,61
19,rise_reason,,ja
31,bedtime_tonight,,0100
31,adherence_importance,,65
31,fitness,,36
31,risetime,,0900
31,rise_reason,,ja
36,lamp_change,07_June_2015_23_07_54_751,DIM
36,lamp_change,07_June_2015_23_08_32_646,DIM
36,lamp_change,07_June_2015_23_08_34_806,OFF
10,lamp_change,07_June_2015_23_28_43_572,OFF
10,lamp_change,07_June_2015_23_28_43_565,OFF
10,lamp_change,07_June_2015_23_28_43_428,DIM
10,lamp_change,07_June_2015_23_28_58_449,ON
10,lamp_change,07_June_2015_23_29_01_066,DIM
10,lamp_change,07_June_2015_23_29_01_201,OFF
10,lamp_change,07_June_2015_23_29_01_207,OFF
26,fitness,,8
26,bedtime_tonight,,2300
26,risetime,,1135
26,rise_reason,,ja
26,adherence_importance,,49
12,nudge_time,,23:30
12,nudge_time,,00:30
12,nudge_time,,23:30
12,nudge_time,,23:30
12,nudge_time,,23:30
12,nudge_time,,23:30
12,nudge_time,,23:30
31,lamp_change,08_June_2015_00_11_55_251,OFF
31,lamp_change,08_June_2015_00_11_55_252,OFF
31,lamp_change,08_June_2015_00_11_54_571,DIM
18,lamp_change,08_June_2015_00_01_45_092,OFF
18,lamp_change,08_June_2015_00_01_45_000,DIM
18,lamp_change,08_June_2015_00_01_45_099,OFF
20,lamp_change,08_June_2015_00_24_46_646,DIM
20,lamp_change,08_June_2015_00_24_46_759,OFF
20,lamp_change,08_June_2015_00_24_46_753,OFF
37,lamp_change,08_June_2015_00_29_05_350,OFF
37,lamp_change,08_June_2015_00_29_05_357,OFF
37,lamp_change,08_June_2015_00_29_05_283,DIM
1,lamp_change,08_June_2015_03_26_53_475,DIM
1,bedtime_tonight,,
1,fitness,,0
1,rise_reason,,nee
1,adherence_importance,,0
1,lamp_change,08_June_2015_03_26_53_574,OFF
1,lamp_change,08_June_2015_03_26_53_596,OFF
1,risetime,,
34,lamp_change,07_June_2015_22_38_39_234,ON
34,lamp_change,07_June_2015_22_57_15_510,OFF
34,lamp_change,07_June_2015_22_57_15_411,DIM
34,lamp_change,07_June_2015_22_57_15_474,OFF
30,lamp_change,08_June_2015_00_04_22_640,OFF
30,lamp_change,08_June_2015_00_04_22_549,DIM
30,lamp_change,08_June_2015_00_04_22_643,OFF
30,lamp_change,07_June_2015_22_25_45_976,ON
30,fitness,,55
30,adherence_importance,,75
30,bedtime_tonight,,2330
30,risetime,,635
30,rise_reason,,ja
9,lamp_change,08_June_2015_02_09_48_560,DIM
9,lamp_change,08_June_2015_02_09_45_935,ON
29,adherence_importance,,89
29,rise_reason,,ja
29,risetime,,630
29,bedtime_tonight,,1130
29,fitness,,40
19,lamp_change,08_June_2015_00_11_14_196,DIM
19,lamp_change,08_June_2015_00_11_14_265,OFF
19,lamp_change,08_June_2015_00_11_14_272,OFF
37,adherence_importance,,70
37,bedtime_tonight,,2300
37,risetime,,805
37,fitness,,6
37,rise_reason,,ja
22,lamp_change,07_June_2015_22_06_30_102,OFF
22,lamp_change,07_June_2015_22_06_30_118,OFF
22,lamp_change,07_June_2015_22_06_30_019,DIM
10,lamp_change,07_June_2015_23_29_05_026,OFF
10,lamp_change,07_June_2015_23_29_05_016,OFF
10,lamp_change,07_June_2015_23_29_08_621,OFF
10,lamp_change,07_June_2015_23_29_06_985,DIM
10,lamp_change,07_June_2015_23_29_08_523,DIM
10,lamp_change,07_June_2015_23_29_07_095,OFF
10,lamp_change,07_June_2015_23_29_03_464,ON
